item_id,order_id,product_category,product_name,quantity,unit_price,item_total
ITEM_009308,ORD_000412,Fashion,Product 9308,2,119.52,239.05
ITEM_009309,ORD_007400,Home & Kitchen,Product 9309,1,269.62,269.62
ITEM_009310,ORD_002783,Beauty,Product 9310,2,566.47,1132.93
ITEM_009311,ORD_005943,Electronics,Product 9311,3,667.44,2002.32
ITEM_009312,ORD_003867,Fashion,Product 9312,3,503.31,1509.94
ITEM_009313,ORD_007305,Fashion,Product 9313,2,240.34,480.68
ITEM_009314,ORD_004961,Electronics,Product 9314,2,364.36,728.72
ITEM_009315,ORD_000237,Beauty,Product 9315,3,799.36,2398.07
ITEM_009316,ORD_004723,Groceries,Product 9316,1,533.6,533.6
ITEM_009317,ORD_001211,Electronics,Product 9317,2,507.54,1015.07
ITEM_009318,ORD_006713,Groceries,Product 9318,3,608.8,1826.41
ITEM_009319,ORD_005904,Fashion,Product 9319,3,325.77,977.31
ITEM_009320,ORD_004576,Fashion,Product 9320,3,143.14,429.43
ITEM_009321,ORD_005342,Electronics,Product 9321,3,356.96,1070.87
ITEM_009322,ORD_007279,Fashion,Product 9322,3,289.37,868.12
ITEM_009323,ORD_000916,Fashion,Product 9323,3,99.87,299.61
ITEM_009324,ORD_004423,Electronics,Product 9324,2,174.54,349.07
ITEM_009325,ORD_006588,Home & Kitchen,Product 9325,3,520.34,1561.02
ITEM_009326,ORD_006079,Electronics,Product 9326,1,227.02,227.02
ITEM_009327,ORD_005947,Home & Kitchen,Product 9327,1,658.08,658.08
ITEM_009328,ORD_007800,Home & Kitchen,Product 9328,3,299.3,897.89
ITEM_009329,ORD_007788,Electronics,Product 9329,3,151.45,454.36
ITEM_009330,ORD_003044,Fashion,Product 9330,2,132.31,264.61
ITEM_009331,ORD_003767,Fashion,Product 9331,1,466.87,466.87
ITEM_009332,ORD_007455,Groceries,Product 9332,3,695.92,2087.75
ITEM_009333,ORD_000738,Fashion,Product 9333,3,87.63,262.9
ITEM_009334,ORD_007848,Electronics,Product 9334,3,93.45,280.36
ITEM_009335,ORD_001633,Groceries,Product 9335,3,340.4,1021.2
ITEM_009336,ORD_000212,Fashion,Product 9336,1,351.9,351.9
ITEM_009337,ORD_005529,Home & Kitchen,Product 9337,2,388.19,776.38
ITEM_009338,ORD_003810,Fashion,Product 9338,1,762.09,762.09
ITEM_009339,ORD_003125,Electronics,Product 9339,1,221.18,221.18
ITEM_009340,ORD_006277,Groceries,Product 9340,2,668.43,1336.86
ITEM_009341,ORD_000908,Electronics,Product 9341,1,302.49,302.49
ITEM_009342,ORD_002220,Fashion,Product 9342,3,144.77,434.3
ITEM_009343,ORD_003817,Home & Kitchen,Product 9343,3,362.69,1088.08
ITEM_009344,ORD_004846,Home & Kitchen,Product 9344,1,791.88,791.88
ITEM_009345,ORD_006066,Beauty,Product 9345,2,245.04,490.08
ITEM_009346,ORD_004264,Home & Kitchen,Product 9346,2,193.25,386.49
ITEM_009347,ORD_005609,Electronics,Product 9347,2,412.2,824.4
ITEM_009348,ORD_007645,Home & Kitchen,Product 9348,3,519.02,1557.07
ITEM_009349,ORD_003796,Fashion,Product 9349,1,639.85,639.85
ITEM_009350,ORD_004243,Electronics,Product 9350,1,422.9,422.9
ITEM_009351,ORD_007782,Home & Kitchen,Product 9351,3,213.03,639.09
ITEM_009352,ORD_007236,Groceries,Product 9352,1,297.81,297.81
ITEM_009353,ORD_007862,Electronics,Product 9353,1,489.41,489.41
ITEM_009354,ORD_006045,Groceries,Product 9354,3,236.0,708.01
ITEM_009355,ORD_007946,Fashion,Product 9355,3,315.38,946.13
ITEM_009356,ORD_003217,Fashion,Product 9356,1,159.6,159.6
ITEM_009357,ORD_006443,Beauty,Product 9357,3,598.32,1794.95
ITEM_009358,ORD_006826,Fashion,Product 9358,2,610.84,1221.68
ITEM_009359,ORD_003937,Home & Kitchen,Product 9359,1,525.56,525.56
ITEM_009360,ORD_007513,Home & Kitchen,Product 9360,2,535.6,1071.19
ITEM_009361,ORD_006628,Fashion,Product 9361,3,528.89,1586.66
ITEM_009362,ORD_001686,Fashion,Product 9362,1,571.52,571.52
ITEM_009363,ORD_002607,Fashion,Product 9363,3,672.05,2016.16
ITEM_009364,ORD_003864,Electronics,Product 9364,2,519.87,1039.74
ITEM_009365,ORD_007337,Fashion,Product 9365,1,788.96,788.96
ITEM_009366,ORD_004774,Beauty,Product 9366,3,522.25,1566.74
ITEM_009367,ORD_007882,Fashion,Product 9367,2,103.16,206.32
ITEM_009368,ORD_002037,Home & Kitchen,Product 9368,3,435.82,1307.47
ITEM_009369,ORD_006565,Home & Kitchen,Product 9369,2,786.24,1572.47
ITEM_009370,ORD_002930,Beauty,Product 9370,3,640.86,1922.57
ITEM_009371,ORD_004326,Groceries,Product 9371,1,155.04,155.04
ITEM_009372,ORD_007720,Beauty,Product 9372,2,588.19,1176.39
ITEM_009373,ORD_003163,Electronics,Product 9373,2,181.74,363.49
ITEM_009374,ORD_005057,Groceries,Product 9374,1,602.07,602.07
ITEM_009375,ORD_006096,Fashion,Product 9375,2,500.94,1001.87
ITEM_009376,ORD_005298,Home & Kitchen,Product 9376,3,502.26,1506.78
ITEM_009377,ORD_000124,Fashion,Product 9377,1,220.63,220.63
ITEM_009378,ORD_003089,Electronics,Product 9378,1,356.26,356.26
ITEM_009379,ORD_007110,Home & Kitchen,Product 9379,2,568.63,1137.27
ITEM_009380,ORD_001678,Fashion,Product 9380,1,439.29,439.29
ITEM_009381,ORD_007129,Fashion,Product 9381,1,577.54,577.54
ITEM_009382,ORD_007784,Beauty,Product 9382,3,66.59,199.78
ITEM_009383,ORD_001311,Fashion,Product 9383,3,250.94,752.83
ITEM_009384,ORD_005749,Fashion,Product 9384,3,573.48,1720.44
ITEM_009385,ORD_002238,Groceries,Product 9385,3,584.73,1754.19
ITEM_009386,ORD_000142,Beauty,Product 9386,1,424.42,424.42
ITEM_009387,ORD_002766,Groceries,Product 9387,2,77.11,154.22
ITEM_009388,ORD_000519,Home & Kitchen,Product 9388,3,791.24,2373.73
ITEM_009389,ORD_006222,Electronics,Product 9389,2,253.23,506.45
ITEM_009390,ORD_005347,Home & Kitchen,Product 9390,3,350.39,1051.16
ITEM_009391,ORD_001922,Electronics,Product 9391,2,180.84,361.69
ITEM_009392,ORD_006250,Fashion,Product 9392,2,335.75,671.49
ITEM_009393,ORD_004690,Fashion,Product 9393,2,329.13,658.26
ITEM_009394,ORD_007400,Fashion,Product 9394,3,764.15,2292.44
ITEM_009395,ORD_005008,Electronics,Product 9395,2,544.37,1088.74
ITEM_009396,ORD_002190,Electronics,Product 9396,1,396.28,396.28
ITEM_009397,ORD_003594,Home & Kitchen,Product 9397,1,611.54,611.54
ITEM_009398,ORD_000708,Fashion,Product 9398,3,586.42,1759.25
ITEM_009399,ORD_005164,Fashion,Product 9399,2,722.48,1444.95
ITEM_009400,ORD_007258,Fashion,Product 9400,1,103.76,103.76
ITEM_009401,ORD_002887,Electronics,Product 9401,2,399.25,798.51
ITEM_009402,ORD_004363,Fashion,Product 9402,3,550.52,1651.57
ITEM_009403,ORD_002053,Home & Kitchen,Product 9403,2,234.62,469.25
ITEM_009404,ORD_006504,Fashion,Product 9404,3,534.95,1604.86
ITEM_009405,ORD_004350,Electronics,Product 9405,3,377.48,1132.45
ITEM_009406,ORD_005746,Groceries,Product 9406,2,127.15,254.29
ITEM_009407,ORD_003160,Home & Kitchen,Product 9407,3,266.28,798.85
ITEM_009408,ORD_002170,Electronics,Product 9408,3,718.63,2155.89
ITEM_009409,ORD_004566,Electronics,Product 9409,1,321.82,321.82
ITEM_009410,ORD_000915,Electronics,Product 9410,3,195.43,586.29
ITEM_009411,ORD_002060,Groceries,Product 9411,1,623.38,623.38
ITEM_009412,ORD_000515,Home & Kitchen,Product 9412,2,607.65,1215.3
ITEM_009413,ORD_005274,Electronics,Product 9413,2,576.27,1152.53
ITEM_009414,ORD_006942,Beauty,Product 9414,2,255.01,510.02
ITEM_009415,ORD_002144,Home & Kitchen,Product 9415,2,367.8,735.61
ITEM_009416,ORD_003420,Fashion,Product 9416,2,714.39,1428.78
ITEM_009417,ORD_004815,Beauty,Product 9417,2,309.58,619.16
ITEM_009418,ORD_006553,Electronics,Product 9418,1,595.4,595.4
ITEM_009419,ORD_006611,Electronics,Product 9419,1,753.36,753.36
ITEM_009420,ORD_000865,Beauty,Product 9420,1,447.23,447.23
ITEM_009421,ORD_006417,Fashion,Product 9421,2,753.57,1507.14
ITEM_009422,ORD_000877,Electronics,Product 9422,1,259.82,259.82
ITEM_009423,ORD_003180,Home & Kitchen,Product 9423,1,314.24,314.24
ITEM_009424,ORD_003292,Fashion,Product 9424,1,255.22,255.22
ITEM_009425,ORD_006229,Electronics,Product 9425,1,552.57,552.57
ITEM_009426,ORD_007624,Electronics,Product 9426,2,525.0,1050.0
ITEM_009427,ORD_003080,Fashion,Product 9427,1,785.65,785.65
ITEM_009428,ORD_004697,Home & Kitchen,Product 9428,2,316.65,633.31
ITEM_009429,ORD_005984,Groceries,Product 9429,1,523.45,523.45
ITEM_009430,ORD_005295,Electronics,Product 9430,1,262.28,262.28
ITEM_009431,ORD_005899,Home & Kitchen,Product 9431,3,475.18,1425.54
ITEM_009432,ORD_004409,Home & Kitchen,Product 9432,2,304.61,609.22
ITEM_009433,ORD_002072,Electronics,Product 9433,3,427.41,1282.23
ITEM_009434,ORD_000658,Fashion,Product 9434,3,557.47,1672.4
ITEM_009435,ORD_004703,Home & Kitchen,Product 9435,3,537.83,1613.5
ITEM_009436,ORD_002589,Fashion,Product 9436,1,677.9,677.9
ITEM_009437,ORD_005617,Home & Kitchen,Product 9437,1,484.35,484.35
ITEM_009438,ORD_001225,Beauty,Product 9438,1,509.28,509.28
ITEM_009439,ORD_002542,Fashion,Product 9439,3,603.26,1809.77
ITEM_009440,ORD_002514,Home & Kitchen,Product 9440,1,603.54,603.54
ITEM_009441,ORD_002028,Beauty,Product 9441,3,588.74,1766.21
ITEM_009442,ORD_003531,Electronics,Product 9442,2,179.66,359.31
ITEM_009443,ORD_007065,Groceries,Product 9443,1,341.36,341.36
ITEM_009444,ORD_006266,Fashion,Product 9444,1,758.18,758.18
ITEM_009445,ORD_002784,Home & Kitchen,Product 9445,3,683.8,2051.4
ITEM_009446,ORD_005052,Beauty,Product 9446,1,289.13,289.13
ITEM_009447,ORD_006183,Home & Kitchen,Product 9447,2,753.16,1506.32
ITEM_009448,ORD_005548,Fashion,Product 9448,3,139.71,419.12
ITEM_009449,ORD_001733,Home & Kitchen,Product 9449,3,77.03,231.08
ITEM_009450,ORD_003383,Fashion,Product 9450,1,633.52,633.52
ITEM_009451,ORD_005361,Fashion,Product 9451,1,137.51,137.51
ITEM_009452,ORD_000555,Fashion,Product 9452,2,680.46,1360.91
ITEM_009453,ORD_002309,Fashion,Product 9453,2,739.67,1479.34
ITEM_009454,ORD_005358,Groceries,Product 9454,1,618.48,618.48
ITEM_009455,ORD_003228,Fashion,Product 9455,1,735.45,735.45
ITEM_009456,ORD_001871,Home & Kitchen,Product 9456,3,425.57,1276.7
ITEM_009457,ORD_005599,Groceries,Product 9457,2,526.28,1052.57
ITEM_009458,ORD_007206,Fashion,Product 9458,2,659.28,1318.56
ITEM_009459,ORD_005469,Fashion,Product 9459,2,109.27,218.55
ITEM_009460,ORD_001695,Beauty,Product 9460,1,260.16,260.16
ITEM_009461,ORD_004875,Beauty,Product 9461,3,252.02,756.06
ITEM_009462,ORD_001920,Electronics,Product 9462,2,200.22,400.45
ITEM_009463,ORD_001513,Fashion,Product 9463,1,707.37,707.37
ITEM_009464,ORD_003201,Groceries,Product 9464,2,81.96,163.93
ITEM_009465,ORD_002801,Home & Kitchen,Product 9465,3,652.82,1958.47
ITEM_009466,ORD_006623,Fashion,Product 9466,3,98.61,295.82
ITEM_009467,ORD_001400,Electronics,Product 9467,1,344.57,344.57
ITEM_009468,ORD_007851,Beauty,Product 9468,1,658.18,658.18
ITEM_009469,ORD_005831,Home & Kitchen,Product 9469,1,797.96,797.96
ITEM_009470,ORD_004273,Beauty,Product 9470,2,612.71,1225.42
ITEM_009471,ORD_000198,Fashion,Product 9471,1,225.76,225.76
ITEM_009472,ORD_002020,Beauty,Product 9472,3,486.98,1460.94
ITEM_009473,ORD_004996,Electronics,Product 9473,2,752.23,1504.45
ITEM_009474,ORD_006937,Electronics,Product 9474,3,572.1,1716.31
ITEM_009475,ORD_003484,Home & Kitchen,Product 9475,2,624.21,1248.42
ITEM_009476,ORD_006459,Electronics,Product 9476,1,359.21,359.21
ITEM_009477,ORD_005478,Beauty,Product 9477,1,768.14,768.14
ITEM_009478,ORD_005219,Home & Kitchen,Product 9478,2,645.76,1291.52
ITEM_009479,ORD_000075,Fashion,Product 9479,2,291.99,583.99
ITEM_009480,ORD_001209,Fashion,Product 9480,3,98.59,295.78
ITEM_009481,ORD_001537,Groceries,Product 9481,1,671.93,671.93
ITEM_009482,ORD_001029,Fashion,Product 9482,2,569.31,1138.61
ITEM_009483,ORD_001698,Fashion,Product 9483,2,438.61,877.22
ITEM_009484,ORD_007702,Home & Kitchen,Product 9484,1,754.51,754.51
ITEM_009485,ORD_002676,Fashion,Product 9485,1,224.15,224.15
ITEM_009486,ORD_000600,Beauty,Product 9486,2,744.07,1488.15
ITEM_009487,ORD_002628,Home & Kitchen,Product 9487,2,359.33,718.65
ITEM_009488,ORD_000754,Fashion,Product 9488,1,669.92,669.92
ITEM_009489,ORD_004855,Fashion,Product 9489,2,734.18,1468.35
ITEM_009490,ORD_005057,Electronics,Product 9490,2,219.79,439.59
ITEM_009491,ORD_001836,Home & Kitchen,Product 9491,3,754.61,2263.84
ITEM_009492,ORD_003904,Electronics,Product 9492,2,160.79,321.59
ITEM_009493,ORD_006398,Beauty,Product 9493,2,720.22,1440.43
ITEM_009494,ORD_001659,Fashion,Product 9494,2,677.34,1354.68
ITEM_009495,ORD_004831,Electronics,Product 9495,1,753.55,753.55
ITEM_009496,ORD_002895,Electronics,Product 9496,2,426.26,852.52
ITEM_009497,ORD_006203,Fashion,Product 9497,2,185.43,370.86
ITEM_009498,ORD_007105,Groceries,Product 9498,3,511.54,1534.63
ITEM_009499,ORD_004712,Groceries,Product 9499,2,677.89,1355.79
ITEM_009500,ORD_001180,Groceries,Product 9500,3,505.38,1516.15
ITEM_009501,ORD_003260,Electronics,Product 9501,2,634.33,1268.65
ITEM_009502,ORD_006784,Beauty,Product 9502,3,361.39,1084.17
ITEM_009503,ORD_005419,Fashion,Product 9503,2,121.55,243.1
ITEM_009504,ORD_000131,Fashion,Product 9504,3,653.18,1959.54
ITEM_009505,ORD_000226,Home & Kitchen,Product 9505,1,735.0,735.0
ITEM_009506,ORD_002133,Electronics,Product 9506,2,452.09,904.19
ITEM_009507,ORD_004429,Beauty,Product 9507,2,600.59,1201.19
ITEM_009508,ORD_007818,Beauty,Product 9508,3,516.19,1548.57
ITEM_009509,ORD_000351,Home & Kitchen,Product 9509,1,303.18,303.18
ITEM_009510,ORD_000051,Fashion,Product 9510,1,215.22,215.22
ITEM_009511,ORD_006059,Groceries,Product 9511,3,749.48,2248.44
ITEM_009512,ORD_004531,Electronics,Product 9512,2,433.6,867.21
ITEM_009513,ORD_006741,Fashion,Product 9513,3,715.42,2146.27
ITEM_009514,ORD_007418,Electronics,Product 9514,2,282.13,564.27
ITEM_009515,ORD_007307,Home & Kitchen,Product 9515,1,264.15,264.15
ITEM_009516,ORD_001781,Beauty,Product 9516,3,778.17,2334.52
ITEM_009517,ORD_002727,Beauty,Product 9517,3,678.54,2035.63
ITEM_009518,ORD_007661,Fashion,Product 9518,3,101.2,303.59
ITEM_009519,ORD_001159,Fashion,Product 9519,1,464.78,464.78
ITEM_009520,ORD_001337,Electronics,Product 9520,1,463.63,463.63
ITEM_009521,ORD_007581,Electronics,Product 9521,1,458.63,458.63
ITEM_009522,ORD_004467,Electronics,Product 9522,2,732.24,1464.48
ITEM_009523,ORD_003665,Electronics,Product 9523,2,153.42,306.84
ITEM_009524,ORD_005744,Beauty,Product 9524,2,69.58,139.16
ITEM_009525,ORD_003578,Beauty,Product 9525,1,340.86,340.86
ITEM_009526,ORD_005511,Beauty,Product 9526,2,332.86,665.71
ITEM_009527,ORD_001963,Beauty,Product 9527,3,522.39,1567.18
ITEM_009528,ORD_001610,Home & Kitchen,Product 9528,2,461.05,922.09
ITEM_009529,ORD_005715,Home & Kitchen,Product 9529,2,596.72,1193.44
ITEM_009530,ORD_003485,Home & Kitchen,Product 9530,3,242.14,726.43
ITEM_009531,ORD_004736,Electronics,Product 9531,3,364.71,1094.12
ITEM_009532,ORD_005863,Fashion,Product 9532,2,563.99,1127.98
ITEM_009533,ORD_004458,Home & Kitchen,Product 9533,1,458.01,458.01
ITEM_009534,ORD_002427,Home & Kitchen,Product 9534,2,699.18,1398.36
ITEM_009535,ORD_007068,Fashion,Product 9535,1,699.24,699.24
ITEM_009536,ORD_004478,Electronics,Product 9536,1,521.36,521.36
ITEM_009537,ORD_005104,Electronics,Product 9537,3,124.14,372.43
ITEM_009538,ORD_000897,Fashion,Product 9538,1,273.15,273.15
ITEM_009539,ORD_000991,Electronics,Product 9539,2,281.37,562.74
ITEM_009540,ORD_001458,Electronics,Product 9540,2,367.33,734.65
ITEM_009541,ORD_003356,Fashion,Product 9541,3,138.71,416.14
ITEM_009542,ORD_004053,Home & Kitchen,Product 9542,2,588.92,1177.84
ITEM_009543,ORD_003358,Electronics,Product 9543,2,678.54,1357.08
ITEM_009544,ORD_004249,Fashion,Product 9544,2,760.25,1520.49
ITEM_009545,ORD_007004,Beauty,Product 9545,1,548.79,548.79
ITEM_009546,ORD_004162,Home & Kitchen,Product 9546,2,489.34,978.67
ITEM_009547,ORD_005504,Fashion,Product 9547,2,678.56,1357.12
ITEM_009548,ORD_007567,Electronics,Product 9548,1,105.58,105.58
ITEM_009549,ORD_006800,Home & Kitchen,Product 9549,2,567.79,1135.58
ITEM_009550,ORD_004334,Home & Kitchen,Product 9550,3,203.78,611.34
ITEM_009551,ORD_000452,Beauty,Product 9551,3,171.63,514.89
ITEM_009552,ORD_006522,Electronics,Product 9552,1,209.1,209.1
ITEM_009553,ORD_005986,Home & Kitchen,Product 9553,3,313.36,940.07
ITEM_009554,ORD_000421,Home & Kitchen,Product 9554,2,680.53,1361.07
ITEM_009555,ORD_004053,Groceries,Product 9555,1,466.98,466.98
ITEM_009556,ORD_007855,Electronics,Product 9556,2,573.98,1147.96
ITEM_009557,ORD_003086,Home & Kitchen,Product 9557,1,270.34,270.34
ITEM_009558,ORD_000799,Home & Kitchen,Product 9558,3,534.03,1602.09
ITEM_009559,ORD_000717,Electronics,Product 9559,2,138.25,276.51
ITEM_009560,ORD_001908,Home & Kitchen,Product 9560,3,589.41,1768.23
ITEM_009561,ORD_002894,Home & Kitchen,Product 9561,1,799.45,799.45
ITEM_009562,ORD_003506,Home & Kitchen,Product 9562,1,659.7,659.7
ITEM_009563,ORD_001115,Electronics,Product 9563,3,267.24,801.71
ITEM_009564,ORD_002682,Fashion,Product 9564,1,597.58,597.58
ITEM_009565,ORD_007271,Fashion,Product 9565,1,179.4,179.4
ITEM_009566,ORD_003699,Beauty,Product 9566,1,246.14,246.14
ITEM_009567,ORD_005695,Groceries,Product 9567,3,104.82,314.47
ITEM_009568,ORD_006283,Fashion,Product 9568,3,661.35,1984.04
ITEM_009569,ORD_007537,Fashion,Product 9569,3,734.32,2202.96
ITEM_009570,ORD_005679,Home & Kitchen,Product 9570,1,516.04,516.04
ITEM_009571,ORD_007533,Electronics,Product 9571,3,783.84,2351.51
ITEM_009572,ORD_006884,Fashion,Product 9572,2,312.01,624.02
ITEM_009573,ORD_005880,Groceries,Product 9573,3,229.94,689.82
ITEM_009574,ORD_002244,Electronics,Product 9574,2,391.05,782.1
ITEM_009575,ORD_002109,Fashion,Product 9575,1,759.18,759.18
ITEM_009576,ORD_003609,Home & Kitchen,Product 9576,2,780.62,1561.23
ITEM_009577,ORD_002585,Fashion,Product 9577,1,672.27,672.27
ITEM_009578,ORD_002016,Electronics,Product 9578,1,723.08,723.08
ITEM_009579,ORD_006526,Electronics,Product 9579,2,137.69,275.38
ITEM_009580,ORD_005604,Fashion,Product 9580,2,560.51,1121.01
ITEM_009581,ORD_003609,Electronics,Product 9581,3,219.45,658.35
ITEM_009582,ORD_005396,Beauty,Product 9582,2,689.44,1378.88
ITEM_009583,ORD_006396,Electronics,Product 9583,2,396.72,793.45
ITEM_009584,ORD_000884,Groceries,Product 9584,3,669.09,2007.26
ITEM_009585,ORD_007105,Electronics,Product 9585,2,720.34,1440.69
ITEM_009586,ORD_004894,Groceries,Product 9586,2,537.43,1074.86
ITEM_009587,ORD_002372,Fashion,Product 9587,3,67.38,202.13
ITEM_009588,ORD_002363,Electronics,Product 9588,2,518.95,1037.9
ITEM_009589,ORD_001798,Fashion,Product 9589,3,386.23,1158.7
ITEM_009590,ORD_003829,Electronics,Product 9590,2,204.55,409.1
ITEM_009591,ORD_001337,Electronics,Product 9591,1,556.46,556.46
ITEM_009592,ORD_004867,Beauty,Product 9592,2,758.24,1516.47
ITEM_009593,ORD_007506,Electronics,Product 9593,2,288.76,577.52
ITEM_009594,ORD_007360,Home & Kitchen,Product 9594,1,123.78,123.78
ITEM_009595,ORD_000645,Fashion,Product 9595,2,693.83,1387.67
ITEM_009596,ORD_006151,Beauty,Product 9596,1,197.18,197.18
ITEM_009597,ORD_000749,Fashion,Product 9597,3,397.24,1191.72
ITEM_009598,ORD_003171,Beauty,Product 9598,2,529.4,1058.81
ITEM_009599,ORD_003608,Home & Kitchen,Product 9599,1,754.38,754.38
ITEM_009600,ORD_005187,Electronics,Product 9600,2,74.94,149.88
ITEM_009601,ORD_000760,Electronics,Product 9601,3,685.0,2055.0
ITEM_009602,ORD_001118,Fashion,Product 9602,3,346.44,1039.32
ITEM_009603,ORD_003293,Home & Kitchen,Product 9603,1,473.59,473.59
ITEM_009604,ORD_004336,Electronics,Product 9604,3,341.89,1025.68
ITEM_009605,ORD_002977,Electronics,Product 9605,1,230.99,230.99
ITEM_009606,ORD_007805,Fashion,Product 9606,3,260.01,780.03
ITEM_009607,ORD_002466,Beauty,Product 9607,2,538.55,1077.1
ITEM_009608,ORD_000285,Electronics,Product 9608,3,496.77,1490.3
ITEM_009609,ORD_003287,Home & Kitchen,Product 9609,2,405.64,811.28
ITEM_009610,ORD_000812,Fashion,Product 9610,2,294.78,589.55
ITEM_009611,ORD_001650,Fashion,Product 9611,2,269.53,539.05
ITEM_009612,ORD_007140,Fashion,Product 9612,2,536.62,1073.25
ITEM_009613,ORD_007295,Electronics,Product 9613,1,332.03,332.03
ITEM_009614,ORD_007444,Electronics,Product 9614,2,583.74,1167.48
ITEM_009615,ORD_007621,Fashion,Product 9615,2,455.05,910.11
ITEM_009616,ORD_006110,Home & Kitchen,Product 9616,1,408.38,408.38
ITEM_009617,ORD_003822,Fashion,Product 9617,1,162.83,162.83
ITEM_009618,ORD_001819,Groceries,Product 9618,2,464.58,929.16
ITEM_009619,ORD_006306,Home & Kitchen,Product 9619,2,150.13,300.26
ITEM_009620,ORD_001084,Groceries,Product 9620,3,167.12,501.37
ITEM_009621,ORD_000847,Electronics,Product 9621,1,340.22,340.22
ITEM_009622,ORD_006786,Home & Kitchen,Product 9622,3,245.06,735.17
ITEM_009623,ORD_007468,Fashion,Product 9623,2,272.49,544.99
ITEM_009624,ORD_003070,Groceries,Product 9624,1,190.18,190.18
ITEM_009625,ORD_007488,Groceries,Product 9625,3,695.84,2087.51
ITEM_009626,ORD_001278,Fashion,Product 9626,1,610.17,610.17
ITEM_009627,ORD_007976,Electronics,Product 9627,3,250.91,752.73
ITEM_009628,ORD_005868,Home & Kitchen,Product 9628,3,498.23,1494.69
ITEM_009629,ORD_001392,Beauty,Product 9629,2,138.49,276.99
ITEM_009630,ORD_001452,Fashion,Product 9630,3,737.39,2212.18
ITEM_009631,ORD_003492,Beauty,Product 9631,3,745.76,2237.27
ITEM_009632,ORD_003652,Fashion,Product 9632,1,357.31,357.31
ITEM_009633,ORD_000148,Electronics,Product 9633,2,122.35,244.71
ITEM_009634,ORD_003865,Home & Kitchen,Product 9634,3,501.97,1505.92
ITEM_009635,ORD_001466,Fashion,Product 9635,2,412.62,825.25
ITEM_009636,ORD_002337,Fashion,Product 9636,2,134.74,269.49
ITEM_009637,ORD_003636,Electronics,Product 9637,1,431.2,431.2
ITEM_009638,ORD_003466,Beauty,Product 9638,1,652.48,652.48
ITEM_009639,ORD_001788,Beauty,Product 9639,1,574.5,574.5
ITEM_009640,ORD_005848,Beauty,Product 9640,3,485.92,1457.75
ITEM_009641,ORD_004694,Fashion,Product 9641,2,672.77,1345.53
ITEM_009642,ORD_006066,Electronics,Product 9642,3,565.74,1697.22
ITEM_009643,ORD_005542,Electronics,Product 9643,2,91.65,183.31
ITEM_009644,ORD_001048,Home & Kitchen,Product 9644,3,431.93,1295.78
ITEM_009645,ORD_003284,Electronics,Product 9645,2,410.86,821.73
ITEM_009646,ORD_005679,Fashion,Product 9646,1,769.62,769.62
ITEM_009647,ORD_007538,Fashion,Product 9647,1,456.02,456.02
ITEM_009648,ORD_001324,Electronics,Product 9648,3,762.61,2287.83
ITEM_009649,ORD_007194,Fashion,Product 9649,1,213.25,213.25
ITEM_009650,ORD_001872,Home & Kitchen,Product 9650,2,598.85,1197.7
ITEM_009651,ORD_005978,Home & Kitchen,Product 9651,2,104.96,209.92
ITEM_009652,ORD_003426,Electronics,Product 9652,3,468.99,1406.98
ITEM_009653,ORD_003266,Electronics,Product 9653,3,725.26,2175.79
ITEM_009654,ORD_001669,Fashion,Product 9654,3,98.25,294.75
ITEM_009655,ORD_004905,Beauty,Product 9655,3,313.89,941.68
ITEM_009656,ORD_006508,Electronics,Product 9656,2,330.81,661.62
ITEM_009657,ORD_005526,Beauty,Product 9657,1,327.32,327.32
ITEM_009658,ORD_003681,Home & Kitchen,Product 9658,2,154.1,308.19
ITEM_009659,ORD_001552,Beauty,Product 9659,3,746.65,2239.95
ITEM_009660,ORD_006791,Home & Kitchen,Product 9660,3,271.24,813.73
ITEM_009661,ORD_003561,Groceries,Product 9661,2,243.36,486.72
ITEM_009662,ORD_004941,Fashion,Product 9662,1,624.11,624.11
ITEM_009663,ORD_002590,Groceries,Product 9663,2,498.59,997.17
ITEM_009664,ORD_005631,Beauty,Product 9664,3,590.11,1770.34
ITEM_009665,ORD_000294,Electronics,Product 9665,3,612.38,1837.15
ITEM_009666,ORD_007924,Beauty,Product 9666,3,502.18,1506.53
ITEM_009667,ORD_002139,Beauty,Product 9667,2,207.68,415.37
ITEM_009668,ORD_007222,Electronics,Product 9668,2,457.95,915.9
ITEM_009669,ORD_000690,Electronics,Product 9669,1,357.56,357.56
ITEM_009670,ORD_006419,Electronics,Product 9670,1,437.66,437.66
ITEM_009671,ORD_005705,Electronics,Product 9671,2,75.4,150.8
ITEM_009672,ORD_001277,Home & Kitchen,Product 9672,2,86.97,173.95
ITEM_009673,ORD_004101,Fashion,Product 9673,3,309.95,929.85
ITEM_009674,ORD_000446,Groceries,Product 9674,2,332.86,665.71
ITEM_009675,ORD_005774,Electronics,Product 9675,3,317.22,951.67
ITEM_009676,ORD_001345,Groceries,Product 9676,2,670.74,1341.47
ITEM_009677,ORD_004535,Beauty,Product 9677,2,621.11,1242.22
ITEM_009678,ORD_007992,Electronics,Product 9678,2,481.24,962.48
ITEM_009679,ORD_003651,Home & Kitchen,Product 9679,3,781.71,2345.13
ITEM_009680,ORD_005032,Electronics,Product 9680,3,62.89,188.67
ITEM_009681,ORD_005258,Electronics,Product 9681,1,704.29,704.29
ITEM_009682,ORD_006355,Electronics,Product 9682,3,517.98,1553.93
