customer_id,customer_name,city,signup_date,signup_channel,customer_segment
CUST_00825,Customer 825,Ras Al Khaimah,2025-02-09,Web,Regular
CUST_00826,Customer 826,Dubai,2025-06-25,Web,VIP
CUST_00827,Customer 827,Dubai,2025-04-16,App,Regular
CUST_00828,Customer 828,Ajman,2025-11-20,Web,Regular
CUST_00829,Customer 829,Sharjah,2025-10-13,App,VIP
CUST_00830,Customer 830,Sharjah,2025-01-30,Call Center,Regular
CUST_00831,Customer 831,Abu Dhabi,2025-10-22,Call Center,Premium
CUST_00832,Customer 832,Dubai,2025-03-10,Web,Regular
CUST_00833,Customer 833,Dubai,2025-05-17,App,Regular
CUST_00834,Customer 834,Dubai,2025-08-31,App,Premium
CUST_00835,Customer 835,Dubai,2025-01-08,App,Regular
CUST_00836,Customer 836,Sharjah,2025-05-21,Call Center,VIP
CUST_00837,Customer 837,Ajman,2025-11-29,App,Regular
CUST_00838,Customer 838,Dubai,2025-03-04,Call Center,Regular
CUST_00839,Customer 839,Abu Dhabi,2025-12-18,Web,Premium
CUST_00840,Customer 840,Dubai,2025-06-17,Call Center,Regular
CUST_00841,Customer 841,Sharjah,2025-06-21,App,Regular
CUST_00842,Customer 842,Dubai,2025-09-26,App,Regular
CUST_00843,Customer 843,Dubai,2025-01-21,App,Regular
CUST_00844,Customer 844,Dubai,2025-12-24,Call Center,Premium
CUST_00845,Customer 845,Ajman,2025-10-04,App,Regular
CUST_00846,Customer 846,Sharjah,2025-05-15,Web,Regular
CUST_00847,Customer 847,Sharjah,2025-11-24,App,Regular
CUST_00848,Customer 848,Dubai,2025-10-26,Web,Regular
CUST_00849,Customer 849,Abu Dhabi,2025-05-05,App,Premium
CUST_00850,Customer 850,Dubai,2025-08-09,Call Center,Regular
CUST_00851,Customer 851,Dubai,2025-02-21,App,VIP
CUST_00852,Customer 852,Dubai,2025-02-15,Web,Regular
CUST_00853,Customer 853,Ras Al Khaimah,2025-01-08,Call Center,Regular
CUST_00854,Customer 854,Ajman,2025-02-16,Web,Regular
CUST_00855,Customer 855,Abu Dhabi,2025-10-12,Web,VIP
CUST_00856,Customer 856,Dubai,2025-10-30,Web,VIP
CUST_00857,Customer 857,Dubai,2025-08-03,App,Regular
CUST_00858,Customer 858,Abu Dhabi,2025-09-13,App,Regular
CUST_00859,Customer 859,Abu Dhabi,2025-06-03,App,Regular
CUST_00860,Customer 860,Dubai,2025-11-08,Web,Premium
CUST_00861,Customer 861,Sharjah,2025-09-12,App,Regular
CUST_00862,Customer 862,Sharjah,2025-11-30,App,Regular
CUST_00863,Customer 863,Dubai,2025-05-07,Web,VIP
CUST_00864,Customer 864,Dubai,2025-09-06,App,Regular
CUST_00865,Customer 865,Sharjah,2025-07-13,App,Regular
CUST_00866,Customer 866,Abu Dhabi,2025-05-31,App,Regular
CUST_00867,Customer 867,Sharjah,2025-08-09,Web,VIP
CUST_00868,Customer 868,Dubai,2025-07-01,Web,Regular
CUST_00869,Customer 869,Dubai,2025-06-02,Call Center,Regular
CUST_00870,Customer 870,Ajman,2025-08-08,App,Regular
CUST_00871,Customer 871,Sharjah,2025-01-06,App,Premium
CUST_00872,Customer 872,Ras Al Khaimah,2025-04-30,Web,Premium
CUST_00873,Customer 873,Ajman,2025-02-03,Web,Regular
CUST_00874,Customer 874,Dubai,2025-06-06,Call Center,Regular
CUST_00875,Customer 875,Ajman,2025-01-24,Web,Regular
CUST_00876,Customer 876,Dubai,2025-06-23,Call Center,Regular
CUST_00877,Customer 877,Dubai,2025-05-01,Call Center,Regular
CUST_00878,Customer 878,Sharjah,2025-08-14,App,Regular
CUST_00879,Customer 879,Dubai,2025-06-03,App,VIP
CUST_00880,Customer 880,Sharjah,2025-11-30,App,Regular
CUST_00881,Customer 881,Ajman,2025-06-29,App,Regular
CUST_00882,Customer 882,Abu Dhabi,2025-09-15,Web,Regular
CUST_00883,Customer 883,Dubai,2025-11-08,Call Center,Premium
CUST_00884,Customer 884,Dubai,2025-10-13,Web,Regular
CUST_00885,Customer 885,Sharjah,2025-12-11,Web,Regular
CUST_00886,Customer 886,Dubai,2025-03-10,Web,Regular
CUST_00887,Customer 887,Abu Dhabi,2025-04-22,Call Center,Regular
CUST_00888,Customer 888,Dubai,2025-11-12,App,Premium
CUST_00889,Customer 889,Dubai,2025-10-10,App,Premium
CUST_00890,Customer 890,Sharjah,2025-03-23,App,Regular
CUST_00891,Customer 891,Abu Dhabi,2025-02-09,Call Center,Regular
CUST_00892,Customer 892,Abu Dhabi,2025-10-14,Web,Premium
CUST_00893,Customer 893,Abu Dhabi,2025-07-18,Web,Regular
CUST_00894,Customer 894,Abu Dhabi,2025-12-29,Call Center,Premium
CUST_00895,Customer 895,Dubai,2025-12-23,Call Center,Regular
CUST_00896,Customer 896,Dubai,2025-07-29,App,Regular
CUST_00897,Customer 897,Dubai,2025-02-04,Call Center,Regular
CUST_00898,Customer 898,Dubai,2025-07-10,Call Center,Regular
CUST_00899,Customer 899,Ajman,2025-01-31,App,VIP
CUST_00900,Customer 900,Dubai,2025-05-08,Web,Regular
CUST_00901,Customer 901,Abu Dhabi,2025-08-27,Call Center,Regular
CUST_00902,Customer 902,Sharjah,2025-06-13,Call Center,Regular
CUST_00903,Customer 903,Sharjah,2025-08-09,App,Regular
CUST_00904,Customer 904,Sharjah,2025-01-12,Web,Regular
CUST_00905,Customer 905,Sharjah,2025-02-05,App,VIP
CUST_00906,Customer 906,Dubai,2025-05-09,Call Center,Regular
CUST_00907,Customer 907,Dubai,2025-09-02,Web,Regular
CUST_00908,Customer 908,Dubai,2025-11-13,Call Center,Regular
CUST_00909,Customer 909,Dubai,2025-11-15,Call Center,Regular
CUST_00910,Customer 910,Abu Dhabi,2025-07-14,Web,VIP
CUST_00911,Customer 911,Dubai,2025-05-21,Web,Regular
CUST_00912,Customer 912,Abu Dhabi,2025-06-14,Web,Regular
CUST_00913,Customer 913,Sharjah,2025-09-01,App,Regular
CUST_00914,Customer 914,Abu Dhabi,2025-06-03,Web,Regular
CUST_00915,Customer 915,Dubai,2025-11-17,Web,Regular
CUST_00916,Customer 916,Dubai,2025-02-07,App,Regular
CUST_00917,Customer 917,Dubai,2025-08-27,App,Premium
CUST_00918,Customer 918,Abu Dhabi,2025-06-05,Web,Premium
CUST_00919,Customer 919,Sharjah,2025-03-27,Web,Regular
CUST_00920,Customer 920,Dubai,2025-01-08,App,VIP
CUST_00921,Customer 921,Abu Dhabi,2025-11-19,Call Center,Regular
CUST_00922,Customer 922,Abu Dhabi,2025-02-14,App,Regular
CUST_00923,Customer 923,Abu Dhabi,2025-04-04,Call Center,Regular
CUST_00924,Customer 924,Sharjah,2025-03-29,Call Center,Premium
CUST_00925,Customer 925,Abu Dhabi,2025-01-30,App,Premium
CUST_00926,Customer 926,Abu Dhabi,2025-12-09,Call Center,Regular
CUST_00927,Customer 927,Dubai,2025-08-03,App,Premium
CUST_00928,Customer 928,Ajman,2025-09-07,Call Center,VIP
CUST_00929,Customer 929,Ajman,2025-05-13,Call Center,Regular
CUST_00930,Customer 930,Abu Dhabi,2025-03-15,Web,Regular
CUST_00931,Customer 931,Sharjah,2025-09-04,App,Premium
CUST_00932,Customer 932,Dubai,2025-09-22,Web,Regular
CUST_00933,Customer 933,Ras Al Khaimah,2025-10-29,Call Center,Regular
CUST_00934,Customer 934,Ras Al Khaimah,2025-06-23,Web,Regular
CUST_00935,Customer 935,Dubai,2025-05-13,Web,Regular
CUST_00936,Customer 936,Abu Dhabi,2025-07-14,Call Center,Regular
CUST_00937,Customer 937,Abu Dhabi,2025-10-10,App,Regular
CUST_00938,Customer 938,Sharjah,2025-11-07,App,VIP
CUST_00939,Customer 939,Abu Dhabi,2025-12-24,Call Center,Regular
CUST_00940,Customer 940,Abu Dhabi,2025-01-16,Call Center,VIP
CUST_00941,Customer 941,Dubai,2025-11-29,App,Regular
CUST_00942,Customer 942,Dubai,2025-05-24,App,Premium
CUST_00943,Customer 943,Ajman,2025-01-08,Call Center,Regular
CUST_00944,Customer 944,Dubai,2025-01-29,App,Regular
CUST_00945,Customer 945,Abu Dhabi,2025-02-01,Call Center,Premium
CUST_00946,Customer 946,Sharjah,2025-04-30,Web,Regular
CUST_00947,Customer 947,Sharjah,2025-05-27,Web,Regular
CUST_00948,Customer 948,Abu Dhabi,2025-09-07,App,Regular
CUST_00949,Customer 949,Sharjah,2025-12-09,Call Center,Regular
CUST_00950,Customer 950,Ras Al Khaimah,2025-06-11,Call Center,VIP
CUST_00951,Customer 951,Dubai,2025-09-09,Web,Premium
CUST_00952,Customer 952,Dubai,2025-12-04,Call Center,Regular
CUST_00953,Customer 953,Dubai,2025-04-02,App,Premium
CUST_00954,Customer 954,Dubai,2025-08-25,App,Premium
CUST_00955,Customer 955,Sharjah,2025-04-13,App,Premium
CUST_00956,Customer 956,Abu Dhabi,2025-10-29,Call Center,Regular
CUST_00957,Customer 957,Dubai,2025-09-24,Web,Regular
CUST_00958,Customer 958,Dubai,2025-09-27,Call Center,Regular
CUST_00959,Customer 959,Abu Dhabi,2025-11-21,Web,Regular
CUST_00960,Customer 960,Dubai,2025-09-27,Web,Regular
CUST_00961,Customer 961,Dubai,2025-08-04,Call Center,Premium
CUST_00962,Customer 962,Dubai,2025-07-02,Web,Regular
CUST_00963,Customer 963,Dubai,2025-02-13,App,Regular
CUST_00964,Customer 964,Dubai,2025-05-23,Web,Regular
CUST_00965,Customer 965,Sharjah,2025-11-26,Web,Regular
CUST_00966,Customer 966,Dubai,2025-11-23,Web,Regular
CUST_00967,Customer 967,Abu Dhabi,2025-08-11,App,Regular
CUST_00968,Customer 968,Dubai,2025-10-05,App,Regular
CUST_00969,Customer 969,Dubai,2025-08-05,App,Premium
CUST_00970,Customer 970,Dubai,2025-07-06,Call Center,Regular
CUST_00971,Customer 971,Abu Dhabi,2025-04-11,Web,Premium
CUST_00972,Customer 972,Abu Dhabi,2025-06-06,Web,Regular
CUST_00973,Customer 973,Sharjah,2025-03-04,App,Premium
CUST_00974,Customer 974,Abu Dhabi,2025-08-27,Call Center,Regular
CUST_00975,Customer 975,Ajman,2025-08-04,Web,Regular
CUST_00976,Customer 976,Dubai,2025-06-21,Web,Regular
CUST_00977,Customer 977,Abu Dhabi,2025-03-07,Call Center,Regular
CUST_00978,Customer 978,Abu Dhabi,2025-07-26,App,Regular
CUST_00979,Customer 979,Abu Dhabi,2025-12-16,Web,Premium
CUST_00980,Customer 980,Abu Dhabi,2025-12-06,App,Regular
CUST_00981,Customer 981,Sharjah,2025-12-02,App,Regular
CUST_00982,Customer 982,Ajman,2025-12-08,App,VIP
CUST_00983,Customer 983,Sharjah,2025-08-20,Call Center,Regular
CUST_00984,Customer 984,Sharjah,2025-04-04,Web,Premium
CUST_00985,Customer 985,Abu Dhabi,2025-11-29,App,Regular
CUST_00986,Customer 986,Ajman,2025-02-01,Call Center,Regular
CUST_00987,Customer 987,Sharjah,2025-12-02,Web,Regular
CUST_00988,Customer 988,Ajman,2025-03-16,App,Premium
CUST_00989,Customer 989,Dubai,2025-08-29,Call Center,Regular
CUST_00990,Customer 990,Ajman,2025-10-25,App,VIP
CUST_00991,Customer 991,Sharjah,2026-01-04,App,Regular
CUST_00992,Customer 992,Ajman,2025-04-07,App,Regular
CUST_00993,Customer 993,Sharjah,2025-10-02,App,Regular
CUST_00994,Customer 994,Dubai,2025-08-07,Call Center,Regular
CUST_00995,Customer 995,Abu Dhabi,2025-06-12,Call Center,Regular
CUST_00996,Customer 996,Abu Dhabi,2025-09-26,Call Center,Regular
CUST_00997,Customer 997,Dubai,2025-04-21,App,Regular
CUST_00998,Customer 998,Abu Dhabi,2025-01-09,Call Center,Premium
CUST_00999,Customer 999,Dubai,2025-04-13,Web,Regular
CUST_01000,Customer 1000,Ajman,2025-06-22,App,Premium
CUST_01001,Customer 1001,Sharjah,2025-07-08,App,Regular
CUST_01002,Customer 1002,Dubai,2025-06-09,Call Center,Regular
CUST_01003,Customer 1003,Sharjah,2025-02-16,Web,Regular
CUST_01004,Customer 1004,Dubai,2025-07-23,Web,Regular
CUST_01005,Customer 1005,Ajman,2025-12-16,Call Center,Regular
CUST_01006,Customer 1006,Dubai,2025-04-16,Web,Premium
CUST_01007,Customer 1007,Abu Dhabi,2025-08-26,Call Center,Premium
CUST_01008,Customer 1008,Dubai,2025-10-20,App,VIP
CUST_01009,Customer 1009,Sharjah,2025-06-18,App,Regular
CUST_01010,Customer 1010,Abu Dhabi,2025-12-07,App,Premium
CUST_01011,Customer 1011,Dubai,2025-01-04,Web,Regular
CUST_01012,Customer 1012,Sharjah,2025-09-24,App,VIP
CUST_01013,Customer 1013,Abu Dhabi,2025-08-21,Web,Premium
CUST_01014,Customer 1014,Abu Dhabi,2025-10-29,Call Center,Regular
CUST_01015,Customer 1015,Dubai,2025-10-07,Call Center,Regular
CUST_01016,Customer 1016,Dubai,2025-12-08,Call Center,Premium
CUST_01017,Customer 1017,Dubai,2025-07-04,Web,Regular
CUST_01018,Customer 1018,Dubai,2025-06-30,App,Premium
CUST_01019,Customer 1019,Abu Dhabi,2025-01-05,App,Regular
CUST_01020,Customer 1020,Dubai,2025-08-05,Call Center,Regular
CUST_01021,Customer 1021,Abu Dhabi,2025-04-25,Call Center,Regular
CUST_01022,Customer 1022,Abu Dhabi,2025-08-24,App,Regular
CUST_01023,Customer 1023,Dubai,2025-03-26,App,Regular
CUST_01024,Customer 1024,Dubai,2025-05-14,Call Center,Premium
CUST_01025,Customer 1025,Ajman,2025-05-13,Web,Regular
CUST_01026,Customer 1026,Sharjah,2025-12-03,Call Center,Regular
CUST_01027,Customer 1027,Abu Dhabi,2025-05-16,App,Regular
CUST_01028,Customer 1028,Abu Dhabi,2025-01-10,Web,Regular
CUST_01029,Customer 1029,Abu Dhabi,2025-09-26,Web,Regular
CUST_01030,Customer 1030,Dubai,2025-11-30,Call Center,Regular
CUST_01031,Customer 1031,Abu Dhabi,2025-08-30,Web,Regular
CUST_01032,Customer 1032,Dubai,2025-08-12,App,Premium
CUST_01033,Customer 1033,Abu Dhabi,2025-01-27,Call Center,Regular
CUST_01034,Customer 1034,Abu Dhabi,2025-11-01,App,Regular
CUST_01035,Customer 1035,Ajman,2025-11-08,Web,Regular
CUST_01036,Customer 1036,Ajman,2025-07-25,App,Regular
CUST_01037,Customer 1037,Sharjah,2025-09-12,Web,Regular
CUST_01038,Customer 1038,Abu Dhabi,2025-04-05,Call Center,Regular
CUST_01039,Customer 1039,Abu Dhabi,2025-06-09,Web,Regular
CUST_01040,Customer 1040,Dubai,2025-07-07,App,VIP
CUST_01041,Customer 1041,Ras Al Khaimah,2025-09-20,Web,Regular
CUST_01042,Customer 1042,Sharjah,2025-12-10,Web,Regular
CUST_01043,Customer 1043,Dubai,2025-04-30,Call Center,Regular
CUST_01044,Customer 1044,Dubai,2026-01-04,App,Regular
CUST_01045,Customer 1045,Ajman,2025-04-30,App,Regular
CUST_01046,Customer 1046,Ras Al Khaimah,2025-09-22,Web,Premium
CUST_01047,Customer 1047,Dubai,2025-02-06,Web,Regular
CUST_01048,Customer 1048,Abu Dhabi,2025-08-16,Call Center,VIP
CUST_01049,Customer 1049,Abu Dhabi,2025-11-06,Call Center,Regular
CUST_01050,Customer 1050,Ajman,2025-12-24,Call Center,Regular
CUST_01051,Customer 1051,Abu Dhabi,2025-10-10,Web,Regular
CUST_01052,Customer 1052,Sharjah,2025-02-01,App,VIP
CUST_01053,Customer 1053,Ajman,2025-05-29,Call Center,Regular
CUST_01054,Customer 1054,Ras Al Khaimah,2025-09-30,Web,Premium
CUST_01055,Customer 1055,Dubai,2025-04-24,Web,Premium
CUST_01056,Customer 1056,Dubai,2025-04-04,App,Regular
CUST_01057,Customer 1057,Sharjah,2025-01-05,Web,Premium
CUST_01058,Customer 1058,Abu Dhabi,2025-11-11,App,Premium
CUST_01059,Customer 1059,Sharjah,2025-10-09,Web,Premium
CUST_01060,Customer 1060,Dubai,2025-02-28,Web,Regular
CUST_01061,Customer 1061,Sharjah,2025-07-24,Call Center,Regular
CUST_01062,Customer 1062,Dubai,2025-09-21,App,Regular
CUST_01063,Customer 1063,Sharjah,2025-06-15,Web,VIP
CUST_01064,Customer 1064,Dubai,2025-07-26,Call Center,VIP
CUST_01065,Customer 1065,Ras Al Khaimah,2025-08-24,App,Premium
CUST_01066,Customer 1066,Dubai,2025-08-22,App,Regular
CUST_01067,Customer 1067,Dubai,2025-11-11,Call Center,Regular
CUST_01068,Customer 1068,Dubai,2025-04-09,Web,VIP
CUST_01069,Customer 1069,Dubai,2025-01-06,App,Regular
CUST_01070,Customer 1070,Sharjah,2025-09-01,Web,VIP
CUST_01071,Customer 1071,Ajman,2025-11-08,Call Center,Regular
CUST_01072,Customer 1072,Dubai,2025-06-12,App,Regular
CUST_01073,Customer 1073,Ras Al Khaimah,2025-06-13,Web,Premium
CUST_01074,Customer 1074,Dubai,2025-09-09,App,Regular
CUST_01075,Customer 1075,Sharjah,2025-10-03,Call Center,Regular
CUST_01076,Customer 1076,Dubai,2025-08-18,Call Center,Regular
CUST_01077,Customer 1077,Dubai,2025-03-21,Call Center,VIP
CUST_01078,Customer 1078,Sharjah,2025-01-20,App,Regular
CUST_01079,Customer 1079,Sharjah,2025-04-20,Web,Premium
CUST_01080,Customer 1080,Abu Dhabi,2025-06-21,App,Regular
CUST_01081,Customer 1081,Dubai,2025-04-09,Call Center,Regular
CUST_01082,Customer 1082,Dubai,2025-10-26,Web,Regular
CUST_01083,Customer 1083,Dubai,2025-06-24,Call Center,Premium
CUST_01084,Customer 1084,Abu Dhabi,2025-05-21,Call Center,Premium
CUST_01085,Customer 1085,Sharjah,2025-09-29,App,Premium
CUST_01086,Customer 1086,Sharjah,2025-05-05,Web,Premium
CUST_01087,Customer 1087,Abu Dhabi,2025-07-14,App,Regular
CUST_01088,Customer 1088,Dubai,2025-04-24,Call Center,VIP
CUST_01089,Customer 1089,Dubai,2025-07-28,App,Premium
CUST_01090,Customer 1090,Dubai,2025-07-01,App,Regular
CUST_01091,Customer 1091,Dubai,2025-07-05,App,VIP
CUST_01092,Customer 1092,Dubai,2025-12-16,Web,Regular
CUST_01093,Customer 1093,Abu Dhabi,2025-04-17,Call Center,Regular
CUST_01094,Customer 1094,Dubai,2025-11-06,Web,Premium
CUST_01095,Customer 1095,Abu Dhabi,2025-09-03,App,Premium
CUST_01096,Customer 1096,Abu Dhabi,2025-11-16,Web,Premium
CUST_01097,Customer 1097,Sharjah,2025-09-16,Call Center,Regular
CUST_01098,Customer 1098,Dubai,2025-11-24,Call Center,VIP
CUST_01099,Customer 1099,Abu Dhabi,2025-10-03,Web,Regular
CUST_01100,Customer 1100,Abu Dhabi,2025-08-13,App,Regular
CUST_01101,Customer 1101,Abu Dhabi,2025-02-04,Web,Premium
CUST_01102,Customer 1102,Dubai,2025-08-22,Call Center,Regular
CUST_01103,Customer 1103,Dubai,2025-05-26,Web,Regular
CUST_01104,Customer 1104,Dubai,2025-03-02,Call Center,Premium
CUST_01105,Customer 1105,Sharjah,2025-10-24,Web,Premium
CUST_01106,Customer 1106,Sharjah,2025-08-30,Call Center,Regular
CUST_01107,Customer 1107,Ajman,2025-07-28,Web,Regular
CUST_01108,Customer 1108,Sharjah,2025-01-31,Call Center,Premium
CUST_01109,Customer 1109,Dubai,2025-09-27,Web,Premium
CUST_01110,Customer 1110,Ajman,2025-12-16,App,Regular
CUST_01111,Customer 1111,Dubai,2025-08-29,App,Regular
CUST_01112,Customer 1112,Dubai,2025-06-28,App,Premium
CUST_01113,Customer 1113,Sharjah,2025-07-29,Call Center,Regular
CUST_01114,Customer 1114,Abu Dhabi,2025-05-19,App,Regular
CUST_01115,Customer 1115,Dubai,2025-02-21,Web,Regular
CUST_01116,Customer 1116,Sharjah,2025-03-29,Call Center,Regular
CUST_01117,Customer 1117,Sharjah,2025-07-29,Web,Premium
CUST_01118,Customer 1118,Dubai,2025-06-27,Call Center,Regular
CUST_01119,Customer 1119,Sharjah,2025-09-08,App,VIP
CUST_01120,Customer 1120,Dubai,2025-02-13,App,Regular
CUST_01121,Customer 1121,Abu Dhabi,2025-05-10,App,VIP
CUST_01122,Customer 1122,Sharjah,2025-04-25,Call Center,Regular
CUST_01123,Customer 1123,Dubai,2025-04-03,Web,Premium
CUST_01124,Customer 1124,Sharjah,2025-11-19,Call Center,Regular
CUST_01125,Customer 1125,Sharjah,2025-07-03,App,Premium
CUST_01126,Customer 1126,Dubai,2025-04-02,Call Center,Regular
CUST_01127,Customer 1127,Sharjah,2025-07-29,Call Center,Regular
CUST_01128,Customer 1128,Dubai,2025-06-20,App,Regular
CUST_01129,Customer 1129,Dubai,2025-09-07,Call Center,Regular
CUST_01130,Customer 1130,Abu Dhabi,2025-03-10,Web,Regular
CUST_01131,Customer 1131,Sharjah,2025-04-22,Web,Regular
CUST_01132,Customer 1132,Dubai,2025-09-15,App,Regular
CUST_01133,Customer 1133,Abu Dhabi,2025-05-22,Call Center,Regular
CUST_01134,Customer 1134,Dubai,2025-12-02,Web,Regular
CUST_01135,Customer 1135,Ajman,2025-06-10,App,Premium
CUST_01136,Customer 1136,Sharjah,2025-04-27,Call Center,Regular
CUST_01137,Customer 1137,Abu Dhabi,2025-01-29,Web,Regular
CUST_01138,Customer 1138,Ras Al Khaimah,2025-04-30,Web,VIP
CUST_01139,Customer 1139,Ajman,2025-10-14,Web,Regular
CUST_01140,Customer 1140,Ras Al Khaimah,2025-04-07,Web,VIP
CUST_01141,Customer 1141,Dubai,2025-12-31,Web,Regular
CUST_01142,Customer 1142,Dubai,2025-03-07,App,Regular
CUST_01143,Customer 1143,Abu Dhabi,2025-10-02,Call Center,Regular
CUST_01144,Customer 1144,Dubai,2025-01-27,App,Premium
CUST_01145,Customer 1145,Abu Dhabi,2025-01-04,Web,Regular
CUST_01146,Customer 1146,Dubai,2025-06-05,Call Center,Regular
CUST_01147,Customer 1147,Dubai,2025-11-24,Web,Regular
CUST_01148,Customer 1148,Abu Dhabi,2025-11-30,Call Center,Regular
CUST_01149,Customer 1149,Abu Dhabi,2025-09-09,Web,Regular
CUST_01150,Customer 1150,Sharjah,2025-10-15,Web,Regular
CUST_01151,Customer 1151,Sharjah,2025-09-08,App,Regular
CUST_01152,Customer 1152,Abu Dhabi,2025-11-28,Call Center,Regular
CUST_01153,Customer 1153,Abu Dhabi,2025-12-02,App,Regular
CUST_01154,Customer 1154,Dubai,2025-12-27,App,Regular
CUST_01155,Customer 1155,Ajman,2025-05-19,Web,VIP
CUST_01156,Customer 1156,Dubai,2025-07-25,Web,Regular
CUST_01157,Customer 1157,Dubai,2025-08-21,App,Regular
CUST_01158,Customer 1158,Dubai,2025-06-24,Call Center,Regular
CUST_01159,Customer 1159,Abu Dhabi,2025-02-01,App,Regular
CUST_01160,Customer 1160,Sharjah,2025-02-19,Web,Regular
CUST_01161,Customer 1161,Sharjah,2025-09-14,Web,Regular
CUST_01162,Customer 1162,Dubai,2025-12-03,Web,Regular
CUST_01163,Customer 1163,Ajman,2025-10-21,App,VIP
CUST_01164,Customer 1164,Abu Dhabi,2025-07-21,Call Center,Premium
CUST_01165,Customer 1165,Abu Dhabi,2025-11-06,Call Center,Regular
CUST_01166,Customer 1166,Abu Dhabi,2025-12-07,App,Regular
CUST_01167,Customer 1167,Sharjah,2026-01-01,Web,Premium
CUST_01168,Customer 1168,Dubai,2025-06-08,App,Premium
CUST_01169,Customer 1169,Dubai,2025-06-11,Call Center,Regular
CUST_01170,Customer 1170,Dubai,2025-12-27,Web,Regular
CUST_01171,Customer 1171,Dubai,2025-04-06,Call Center,Regular
CUST_01172,Customer 1172,Sharjah,2025-08-15,Web,Regular
CUST_01173,Customer 1173,Abu Dhabi,2025-04-02,Web,VIP
CUST_01174,Customer 1174,Sharjah,2025-05-21,Web,Regular
CUST_01175,Customer 1175,Abu Dhabi,2025-07-05,Call Center,Regular
CUST_01176,Customer 1176,Dubai,2025-04-27,Web,Regular
CUST_01177,Customer 1177,Dubai,2025-01-11,Call Center,Regular
CUST_01178,Customer 1178,Dubai,2025-10-08,Web,Regular
CUST_01179,Customer 1179,Dubai,2025-09-12,Call Center,Regular
CUST_01180,Customer 1180,Dubai,2025-01-29,App,Premium
CUST_01181,Customer 1181,Sharjah,2025-05-05,Call Center,Regular
CUST_01182,Customer 1182,Abu Dhabi,2025-05-25,Call Center,Regular
CUST_01183,Customer 1183,Sharjah,2025-10-21,Web,Regular
CUST_01184,Customer 1184,Ajman,2025-04-13,Web,Premium
CUST_01185,Customer 1185,Dubai,2025-03-02,Call Center,Regular
CUST_01186,Customer 1186,Dubai,2025-11-01,Web,Regular
CUST_01187,Customer 1187,Dubai,2025-03-31,Web,Regular
CUST_01188,Customer 1188,Dubai,2025-09-18,App,Premium
CUST_01189,Customer 1189,Abu Dhabi,2025-10-17,Web,Regular
CUST_01190,Customer 1190,Ajman,2025-03-05,App,Regular
CUST_01191,Customer 1191,Dubai,2025-05-15,Web,VIP
CUST_01192,Customer 1192,Sharjah,2025-07-05,Call Center,Premium
CUST_01193,Customer 1193,Sharjah,2025-03-29,Call Center,Premium
CUST_01194,Customer 1194,Dubai,2025-10-18,Call Center,Regular
CUST_01195,Customer 1195,Abu Dhabi,2025-09-06,App,Premium
CUST_01196,Customer 1196,Dubai,2025-11-23,App,Premium
CUST_01197,Customer 1197,Dubai,2025-01-13,Call Center,VIP
CUST_01198,Customer 1198,Dubai,2025-05-24,Web,Regular
CUST_01199,Customer 1199,Dubai,2025-05-14,App,Regular
CUST_01200,Customer 1200,Ajman,2025-09-30,Web,Regular
CUST_01201,Customer 1201,Abu Dhabi,2025-01-19,Web,Regular
CUST_01202,Customer 1202,Sharjah,2025-12-16,Call Center,Premium
CUST_01203,Customer 1203,Ajman,2025-10-31,Call Center,Regular
CUST_01204,Customer 1204,Dubai,2025-01-14,App,Regular
CUST_01205,Customer 1205,Sharjah,2025-04-08,App,Premium
CUST_01206,Customer 1206,Dubai,2025-05-04,Call Center,Regular
CUST_01207,Customer 1207,Sharjah,2025-02-19,App,Premium
CUST_01208,Customer 1208,Sharjah,2025-02-09,Web,Regular
CUST_01209,Customer 1209,Abu Dhabi,2025-04-02,Web,Regular
CUST_01210,Customer 1210,Dubai,2025-05-04,Web,Premium
CUST_01211,Customer 1211,Dubai,2025-07-30,Call Center,Regular
CUST_01212,Customer 1212,Dubai,2025-07-10,App,Regular
CUST_01213,Customer 1213,Dubai,2025-07-29,Call Center,Regular
CUST_01214,Customer 1214,Dubai,2025-01-29,Call Center,Regular
CUST_01215,Customer 1215,Sharjah,2025-10-12,Call Center,Regular
CUST_01216,Customer 1216,Abu Dhabi,2025-01-31,Web,Premium
CUST_01217,Customer 1217,Sharjah,2025-08-06,Call Center,Premium
CUST_01218,Customer 1218,Dubai,2025-04-11,Web,Regular
CUST_01219,Customer 1219,Ajman,2025-07-27,Web,Regular
CUST_01220,Customer 1220,Ajman,2025-10-09,App,Regular
CUST_01221,Customer 1221,Ajman,2025-03-30,Call Center,Regular
CUST_01222,Customer 1222,Sharjah,2025-07-22,Call Center,Regular
CUST_01223,Customer 1223,Sharjah,2025-05-20,Call Center,Regular
CUST_01224,Customer 1224,Abu Dhabi,2025-06-29,App,Premium
CUST_01225,Customer 1225,Abu Dhabi,2025-09-16,Call Center,Regular
CUST_01226,Customer 1226,Abu Dhabi,2025-11-08,Call Center,Premium
CUST_01227,Customer 1227,Dubai,2025-07-11,Web,Regular
CUST_01228,Customer 1228,Dubai,2025-12-07,App,Regular
CUST_01229,Customer 1229,Sharjah,2025-08-25,App,Premium
CUST_01230,Customer 1230,Dubai,2025-02-14,Call Center,Regular
CUST_01231,Customer 1231,Abu Dhabi,2025-12-07,App,Regular
